query_id	subject_id	n_of_mismatches	e_value	bit_score	name	gene	number1	cog	involve	mission	bacteria	NC_000964	medium	locus	gene_ontology	p
OHDNGLAN_00718	DEG10050358	11	0.0	625.0	DEG1005	lytB/ispH	16272942	COG0761IM	-	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0051538 GO:0051745 GO:0046872 GO:0050992 GO:0019288 GO:0016114	P44976
OHDNGLAN_00719	DEG10050357	4	3.4200000000000003e-122	336.0	DEG1005	lspA	16272941	COG0597MU	-	lipoprotein signal peptidase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0004190	P44975
OHDNGLAN_00722	DEG10050356	9	0.0	892.0	DEG1005	trmE	16272938	COG0486R	-	tRNA modification GTPase TrmE	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0005525 GO:0003924 GO:0046872 GO:0006400	P43730
OHDNGLAN_00723	DEG10050355	5	0.0	1106.0	DEG1005	yidC	16272937	COG0706U	-	putative inner membrane protein translocase component YidC	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0051205 GO:0015031	P44973
OHDNGLAN_00725	DEG10050354	3	1.17e-83	235.0	DEG1005	rnpA	16272935	COG0594J	-	ribonuclease P	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0004526 GO:0000049 GO:0008033	P44306
OHDNGLAN_00726	DEG10050353	0	8.11e-27	85.9	DEG1005	rpmH	16272934	COG0230J	-	50S ribosomal protein L34	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005840 GO:0003735 GO:0006412	P66244
OHDNGLAN_00729	DEG10050352	52	0.0	1769.0	DEG1005	tbpA/tbp1	16272932	COG1629P	-	transferrin-binding protein 1 precursor	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0009279 GO:0016021 GO:0004872 GO:0005215	P44970
OHDNGLAN_00730	DEG10050351	3	0.0	935.0	DEG1005	dnaA	16272931	COG0593L	-	chromosomal replication initiation protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0005524 GO:0003688 GO:0006270 GO:0006275	P43742
OHDNGLAN_00731	DEG10050350	4	0.0	741.0	DEG1005	dnaN	16272930	COG0592L	-	DNA polymerase III subunit beta	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0009360 GO:0008408 GO:0003677 GO:0003887	P43744
OHDNGLAN_00734	DEG10050349	3	1.91e-152	415.0	DEG1005	leuD	16272927	COG0066E	-	isopropylmalate isomerase small subunit	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0009316 GO:0003861 GO:0009098	P44438
OHDNGLAN_00735	DEG10050348	9	0.0	958.0	DEG1005	leuC	16272926	COG0065E	-	isopropylmalate isomerase large subunit	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0003861 GO:0051539 GO:0046872 GO:0009098	P44968
OHDNGLAN_00736	DEG10050347	9	0.0	723.0	DEG1005	leuB	16272925	COG0473CE	-	3-isopropylmalate dehydrogenase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0003862 GO:0000287 GO:0051287 GO:0009098	P43860
OHDNGLAN_00737	DEG10050346	8	0.0	1041.0	DEG1005	leuA	30995416	COG0119E	-	2-isopropylmalate synthase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0003852 GO:0009098	P43861
OHDNGLAN_00739	DEG10050345	6	0.0	526.0	DEG1005	HI0984	30995415	COG3022S	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	P43908
OHDNGLAN_00741	DEG10050344	2	0.0	652.0	DEG1005	pfkA	16272920	COG0205G	-	6-phosphofructokinase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0003872 GO:0005524 GO:0046872 GO:0006002 GO:0006096	P43863
OHDNGLAN_00742	DEG10050343	1	3.32e-119	328.0	DEG1005	smpB	16272919	COG0691O	-	SsrA-binding protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0003723	P44967
OHDNGLAN_00744	DEG10050204	160	4.860000000000001e-21	87.0	DEG1005	HI0634	16272577	COG0042J	-	tRNA-dihydrouridine synthase A	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0050660 GO:0017150	P44794
OHDNGLAN_00745	DEG10050342	8	0.0	583.0	DEG1005	prmA	16272916	COG2264J	-	ribosomal protein L11 methyltransferase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0008276	P44402
OHDNGLAN_00746	DEG10050341	7	2.88e-136	374.0	DEG1005	fic	16272915	COG2184D	-	cell filamentation protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005524 GO:0016779	P44088
OHDNGLAN_00747	DEG10050340	4	9.729999999999999e-74	217.0	DEG1005	HI0976	16272913	-	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	-
OHDNGLAN_00748	DEG10050339	1	0.0	957.0	DEG1005	panF	16272912	COG4145H	-	sodium/panthothenate symporter	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0015233 GO:0031402 GO:0015081 GO:0015293 GO:0071436	P44963
OHDNGLAN_00750	DEG10050338	3	0.0	915.0	DEG1005	accC	16272909	COG0439I	-	acetyl-CoA carboxylase biotin carboxylase subunit	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0003989 GO:0005524 GO:0004075 GO:0046872 GO:0006633 GO:2001295	P43873
OHDNGLAN_00754	DEG10050337	2	0.0	597.0	DEG1005	menB	16272905	COG0447H	-	naphthoate synthase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0008935 GO:0009234	P44960
OHDNGLAN_00759	DEG10050502	498	6.2600000000000005e-43	163.0	DEG1005	valS	16273301	COG0525J	-	valyl-tRNA synthetase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0002161 GO:0005524 GO:0004832 GO:0006438	P43834
OHDNGLAN_00772	DEG10050560	250	2.95e-28	110.0	DEG1005	bioA	16273454	COG0161H	-	adenosylmethionine--8-amino-7-oxononanoate transaminase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0004015 GO:0030170 GO:0009102	P44426
OHDNGLAN_00778	DEG10050326	89	2.29e-09	50.8	DEG1005	HI0906	16272843	COG0590FJ	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0052717 GO:0008270 GO:0002100	P44931
OHDNGLAN_00786	DEG10050396	365	5.83e-168	489.0	DEG1005	ccmF	16273022	COG1138O	-	cytochrome C-type biogenesis protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0020037 GO:0015232 GO:0017004	P45037
OHDNGLAN_00788	DEG10050397	62	4.01e-29	105.0	DEG1005	ccmH	16273642	COG3088O	-	cytochrome C-type biogenesis protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	-
OHDNGLAN_00789	DEG10050336	2	0.0	826.0	DEG1005	HI0933	16272870	COG2081R	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	P44941
OHDNGLAN_00799	DEG10050335	24	0.0	1326.0	DEG1005	glyS	16272861	COG0751J	-	glycyl-tRNA synthetase subunit beta	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0004814 GO:0005524 GO:0004820 GO:0006420 GO:0006426	P43822
OHDNGLAN_00801	DEG10050334	4	0.0	684.0	DEG1005	holA	16272860	COG1466L	-	DNA polymerase III subunit delta	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0009360 GO:0003677 GO:0003887	P43747
OHDNGLAN_00802	DEG10050333	1	3.61e-123	338.0	DEG1005	HI0922	30995409	COG2980M	-	rare lipoprotein B	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0009279 GO:0043165	Q57457
OHDNGLAN_00803	DEG10050332	13	0.0	1771.0	DEG1005	leuS	16272858	COG0495J	-	leucyl-tRNA synthetase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0002161 GO:0005524 GO:0004823 GO:0006429	P43827
OHDNGLAN_00809	DEG10050331	3	0.0	683.0	DEG1005	lpxD	16272852	COG1044M	-	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016747 GO:0009245	P43888
OHDNGLAN_00811	DEG10050330	0	0.0	497.0	DEG1005	rpsB	161350022	COG0052J	-	30S ribosomal protein S2	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0015935 GO:0003735 GO:0006412	P44371
OHDNGLAN_00812	DEG10050329	0	0.0	530.0	DEG1005	HI0912	16272849	COG2226H	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0008168	P44074
OHDNGLAN_00813	DEG10050328	9	0.0	1229.0	DEG1005	kefBC/kefC	16272848	COG0475P	-	glutathione-regulated potassium efflux system protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0015299 GO:0006813	P44933
OHDNGLAN_00814	DEG10050324	46	1.24e-06	40.4	DEG1005	nudH	16272839	COG0494LR	-	dinucleoside polyphosphate hydrolase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016818 GO:0046872	Q57045
OHDNGLAN_00817	DEG10050327	10	5.59e-67	191.0	DEG1005	HI0907	16272844	COG4701S	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	P44072
OHDNGLAN_00818	DEG10050326	2	1.6500000000000001e-130	357.0	DEG1005	HI0906	16272843	COG0590FJ	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0052717 GO:0008270 GO:0002100	P44931
OHDNGLAN_00820	DEG10050325	2	0.0	535.0	DEG1005	lgt	16272841	COG0682M	-	prolipoprotein diacylglyceryl transferase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0008961 GO:0042158 GO:0009249	P44930
OHDNGLAN_00822	DEG10050324	1	4.45e-150	409.0	DEG1005	nudH	16272839	COG0494LR	-	dinucleoside polyphosphate hydrolase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016818 GO:0046872	Q57045
OHDNGLAN_00824	DEG10050323	0	4.5e-121	333.0	DEG1005	folA	16272837	COG0262H	-	dihydrofolate reductase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0004146 GO:0050661 GO:0006545 GO:0009165 GO:0006730 GO:0046677 GO:0046654	P43791
OHDNGLAN_00826	DEG10050322	5	0.0	1012.0	DEG1005	emrB	16272835	COG2814G	-	multidrug resistance protein B	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0046677 GO:0055085	P44927
OHDNGLAN_00831	DEG10050321	5	0.0	850.0	DEG1005	rhlB	16272830	COG0513LKJ	-	ATP-dependent RNA helicase RhlB	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0005524 GO:0004004 GO:0003723 GO:0006401	P44922
OHDNGLAN_00836	DEG10050320	5	0.0	864.0	DEG1005	purD	16272828	COG0151F	-	phosphoribosylamine--glycine ligase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005524 GO:0000287 GO:0030145 GO:0004637 GO:0006189 GO:0009113	P43845
OHDNGLAN_00840	DEG10050626	155	1.21e-19	79.0	DEG1005	ygiX	16273595	COG0745TK	-	transcriptional regulatory protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0003677 GO:0000160 GO:0006355 GO:0006351	P45337
OHDNGLAN_00841	DEG10050085	257	1.05e-97	296.0	DEG1005	HI0183	16272148	COG1115E	-	amino acid carrier protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0015655	P44555
OHDNGLAN_00843	DEG10050319	4	0.0	660.0	DEG1005	ispB	16272821	COG0142H	-	octaprenyl-diphosphate synthase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0046872 GO:0016740 GO:0008299	P44916
OHDNGLAN_00849	DEG10050625	173	3.02e-65	212.0	DEG1005	pepA	16273592	COG0260E	-	leucyl aminopeptidase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0004177 GO:0030145 GO:0008235	P45334
OHDNGLAN_00850	DEG10050317	106	2.0900000000000003e-173	480.0	DEG1005	rffG	30995408	COG1088M	-	dTDP-glucose 46-dehydratase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0050662 GO:0008460 GO:0019305 GO:0045226 GO:0009103 GO:0009243	P44914
OHDNGLAN_00851	DEG10050312	8	0.0	964.0	DEG1005	glnA	16272805	COG0174E	-	glutamine synthetase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0005524 GO:0004356 GO:0006542 GO:0009399	P43794
OHDNGLAN_00852	DEG10050125	25	3.28e-154	422.0	DEG1005	HI0352	16272303	-	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	P24324
OHDNGLAN_00853	DEG10050188	107	2.27e-25	105.0	DEG1005	fusA	16272523	COG0480J	-	elongation factor G	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0005525 GO:0003924 GO:0003746	P43925
OHDNGLAN_00853	DEG10050188	122	6.9e-14	68.9	DEG1005	fusA	16272523	COG0480J	-	elongation factor G	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0005525 GO:0003924 GO:0003746	P43925
OHDNGLAN_00856	DEG10050636	393	3.28e-56	199.0	DEG1005	rnb	16273617	COG4776K	-	exoribonuclease II	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0008859 GO:0003723 GO:0006402	P44440
OHDNGLAN_00858	DEG10050311	11	0.0	1710.0	DEG1005	clpB	16272799	COG0542O	-	ATP-dependent Clp protease ATPase subunit	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0005524 GO:0016485 GO:0009408	P44403
OHDNGLAN_00859	DEG10050310	10	2.5800000000000003e-132	363.0	DEG1005	HI0858	16272798	COG0212H	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0030272 GO:0005524 GO:0035999	P44905
OHDNGLAN_00862	DEG10050309	11	3.96e-41	128.0	DEG1005	HI0855	16272795	COG3681S	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	P44904
OHDNGLAN_00866	DEG10050322	275	1.11e-43	155.0	DEG1005	emrB	16272835	COG2814G	-	multidrug resistance protein B	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0046677 GO:0055085	P44927
OHDNGLAN_00867	DEG10050308	2	2.22e-127	350.0	DEG1005	mobB	16272791	COG1763H	-	molybdopterin-guanine dinucleotide biosynthesis protein B	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005525 GO:0006777	P44902
OHDNGLAN_00869	DEG10050307	1	0.0	525.0	DEG1005	HI0849m	16273637	-	-	SAM-dependent methyltransferase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0008990	P44901
OHDNGLAN_00875	DEG10050306	0	0.0	567.0	DEG1005	HI0842	16272783	COG0402FR	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	-
OHDNGLAN_00880	DEG10050626	130	9.730000000000001e-32	110.0	DEG1005	ygiX	16273595	COG0745TK	-	transcriptional regulatory protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0003677 GO:0000160 GO:0006355 GO:0006351	P45337
OHDNGLAN_00881	DEG10050305	2	0.0	664.0	DEG1005	poxA/genX	161350024	COG2269J	-	lysyl-tRNA synthetase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0016880 GO:0005524 GO:0004824 GO:0006430 GO:0071915	P43826
OHDNGLAN_00885	DEG10050304	0	8.65e-80	224.0	DEG1005	frdD	16272773	COG3080C	-	fumarate reductase subunit D	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0006106	P44891
OHDNGLAN_00886	DEG10050303	3	0.0	495.0	DEG1005	mtgA	30995405	COG0744M	-	monofunctional biosynthetic peptidoglycan transglycosylase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0009274 GO:0005886 GO:0016763 GO:0071555 GO:0009252 GO:0008360	P44890
OHDNGLAN_00887	DEG10050302	0	5.6200000000000006e-73	206.0	DEG1005	trpR	16272771	COG2973K	-	Trp operon repressor	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0043565 GO:0003700 GO:0045892 GO:0006351	P44889
OHDNGLAN_00888	DEG10050301	13	0.0	1167.0	DEG1005	slt	16272770	COG0741M	-	soluble lytic murein transglycosylase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016020 GO:0042597 GO:0016837 GO:0004553 GO:0008933 GO:0071555 GO:0000270	P44888
OHDNGLAN_00891	DEG10050300	2	9.81e-134	367.0	DEG1005	ispZ	16272767	COG2917D	-	intracellular septation protein A	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0000917	P43810
OHDNGLAN_00892	DEG10050299	3	3.54e-176	479.0	DEG1005	HI0825	16272766	-	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886	P44056
OHDNGLAN_00894	DEG10050060	154	4.41e-22	91.7	DEG1005	afuC/fbpC	16272096	COG3842E	-	ferric transporter ATP-binding subunit	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0043190 GO:0005524 GO:0015408 GO:0055072	P44531
OHDNGLAN_00894	DEG10050060	147	5.17e-10	55.1	DEG1005	afuC/fbpC	16272096	COG3842E	-	ferric transporter ATP-binding subunit	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0043190 GO:0005524 GO:0015408 GO:0055072	P44531
OHDNGLAN_00896	DEG10050298	2	0.0	675.0	DEG1005	galR	16272762	COG1609K	-	galactose operon repressor	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0003677 GO:0003700 GO:0006012 GO:0006351	P31766
OHDNGLAN_00897	DEG10050297	1	0.0	728.0	DEG1005	galT	16272761	COG1085C	-	galactose-1-phosphate uridylyltransferase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0008108 GO:0008270 GO:0006012	P31764
OHDNGLAN_00901	DEG10050296	2	0.0	887.0	DEG1005	pepP	16272757	COG0006E	-	aminopeptidase P	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0004177 GO:0030145 GO:0008237	P44881
OHDNGLAN_00903	DEG10050295	10	0.0	1785.0	DEG1005	alaS	16272755	COG0013J	-	alanyl-tRNA synthetase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0004813 GO:0005524 GO:0000049 GO:0008270 GO:0006419	P43815
OHDNGLAN_00906	DEG10050294	2	0.0	949.0	DEG1005	argH	16272752	COG0165E	-	argininosuccinate lyase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0004056 GO:0042450	P44314
OHDNGLAN_00907	DEG10050293	1	0.0	608.0	DEG1005	hslO	16272751	COG1281O	-	Hsp33-like chaperonin	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0006457	P44877
OHDNGLAN_00909	DEG10050292	1	3.1999999999999996e-134	368.0	DEG1005	frr	16272749	COG0233J	-	ribosome recycling factor	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0006415	P44307
OHDNGLAN_00910	DEG10050291	4	0.0	816.0	DEG1005	dxr	16272748	COG0743I	-	1-deoxy-D-xylulose 5-phosphate reductoisomerase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0030604 GO:0046872 GO:0070402 GO:0019288 GO:0016114	P44055
OHDNGLAN_00911	DEG10050290	5	0.0	509.0	DEG1005	HI0806	16272747	COG0730R	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886	P44054
OHDNGLAN_00915	DEG10050289	0	8.99e-94	261.0	DEG1005	rplQ	16272745	COG0203J	-	50S ribosomal protein L17	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005840 GO:0003735 GO:0006412	P44355
OHDNGLAN_00916	DEG10050288	2	0.0	656.0	DEG1005	rpoA	16272744	COG0202K	-	DNA-directed RNA polymerase subunit alpha	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0003677 GO:0003899 GO:0006351	P43737
OHDNGLAN_00917	DEG10050287	1	2.92e-153	418.0	DEG1005	rpsD	16272743	COG0522J	-	30S ribosomal protein S4	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0015935 GO:0019843 GO:0003735 GO:0006412	P44373
OHDNGLAN_00918	DEG10050286	1	3.38e-93	259.0	DEG1005	rpsK/rpS11	16272742	COG0100J	-	30S ribosomal protein S11	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005840 GO:0019843 GO:0003735 GO:0006412	P44379
OHDNGLAN_00919	DEG10050285	0	1.89e-78	222.0	DEG1005	rpsM	16272741	COG0099J	-	30S ribosomal protein S13	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	-
OHDNGLAN_00922	DEG10050284	1	4.08e-100	278.0	DEG1005	rplO	16272738	COG0200J	-	50S ribosomal protein L15	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0015934 GO:0019843 GO:0003735 GO:0006412	P44353
OHDNGLAN_00923	DEG10050283	1	1.87e-39	119.0	DEG1005	rpmD	16272737	COG1841J	-	50S ribosomal protein L30	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0015934 GO:0003735 GO:0006412	P44366
OHDNGLAN_00924	DEG10050282	0	4.02e-120	331.0	DEG1005	rpsE	16272736	COG0098J	-	30S ribosomal protein S5	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0015935 GO:0019843 GO:0003735 GO:0006412	P44374
OHDNGLAN_00925	DEG10050281	0	8.06e-83	233.0	DEG1005	rplR	16272735	COG0256J	-	50S ribosomal protein L18	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005840 GO:0019843 GO:0003735 GO:0006412	P44356
OHDNGLAN_00926	DEG10050280	0	3.5e-130	357.0	DEG1005	rplF	16272734	COG0097J	-	50S ribosomal protein L6	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005840 GO:0019843 GO:0003735 GO:0006412	P44347
OHDNGLAN_00927	DEG10050279	0	1.53e-93	261.0	DEG1005	rpsH	16272733	COG0096J	-	30S ribosomal protein S8	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005840 GO:0019843 GO:0003735 GO:0006412	P44377
OHDNGLAN_00928	DEG10050278	0	3.22e-72	204.0	DEG1005	rpsN	16272732	COG0199J	-	30S ribosomal protein S14	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005840 GO:0019843 GO:0003735 GO:0006412	P44381
OHDNGLAN_00929	DEG10050277	0	2.0999999999999997e-104	291.0	DEG1005	rplE	30995402	COG0094J	-	50S ribosomal protein L5	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	-
OHDNGLAN_00930	DEG10050276	1	1.21e-69	198.0	DEG1005	rplX	16272730	COG0198J	-	50S ribosomal protein L24	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005840 GO:0019843 GO:0003735 GO:0006412	P44362
OHDNGLAN_00931	DEG10050275	0	1.3200000000000001e-88	248.0	DEG1005	rplN	16272729	COG0093J	-	50S ribosomal protein L14	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0015934 GO:0019843 GO:0003735 GO:0006412	P66067
OHDNGLAN_00933	DEG10050274	0	7.48e-60	172.0	DEG1005	rpsQ	16272727	COG0186J	-	30S ribosomal protein S17	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005840 GO:0019843 GO:0003735 GO:0006412	P44383
OHDNGLAN_00934	DEG10050273	0	1.17e-41	124.0	DEG1005	rpmC	16272726	COG0255J	-	50S ribosomal protein L29	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005840 GO:0003735 GO:0006412	P44365
OHDNGLAN_00935	DEG10050272	0	1.48e-99	276.0	DEG1005	rplP	16272725	COG0197J	-	50S ribosomal protein L16	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005840 GO:0019843 GO:0003735 GO:0000049 GO:0006412	P44354
OHDNGLAN_00936	DEG10050271	1	2.23e-174	474.0	DEG1005	rpsC	16272724	COG0092J	-	30S ribosomal protein S3	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0015935 GO:0003729 GO:0019843 GO:0003735 GO:0006412	P44372
OHDNGLAN_00937	DEG10050270	0	2.73e-77	218.0	DEG1005	rplV	16272723	COG0091J	-	50S ribosomal protein L22	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0015934 GO:0019843 GO:0003735 GO:0046677 GO:0006412	P44360
OHDNGLAN_00938	DEG10050269	0	2.07e-65	186.0	DEG1005	rpsS	16272722	COG0185J	-	30S ribosomal protein S19	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0015935 GO:0019843 GO:0003735 GO:0006412	P67899
OHDNGLAN_00939	DEG10050268	0	0.0	551.0	DEG1005	rplB	16272721	COG0090J	-	50S ribosomal protein L2	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0015934 GO:0019843 GO:0003735 GO:0016740 GO:0006412	P44343
OHDNGLAN_00940	DEG10050267	0	7.19e-70	198.0	DEG1005	rplW	16272720	COG0089J	-	50S ribosomal protein L23	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005840 GO:0000166 GO:0019843 GO:0003735 GO:0006412	P44361
OHDNGLAN_00945	DEG10050266	1	6.17e-159	433.0	DEG1005	atoD	16272715	COG1788I	-	acetyl-CoA:acetoacetyl-CoA transferase subunit alpha	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0008775 GO:0046459	P44875
OHDNGLAN_00946	DEG10050265	1	2.9799999999999998e-165	449.0	DEG1005	atoA	16272714	COG2057I	-	acetate CoA-transferase beta subunit	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0008775 GO:0046459	P44874
OHDNGLAN_00947	DEG10050264	3	0.0	897.0	DEG1005	atoE	16272713	COG2031I	-	short chain fatty acids transporter	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0006810	P44051
OHDNGLAN_00949	DEG10050263	0	0.0	636.0	DEG1005	ftsX	16272711	COG2177D	-	cell division protein FtsX	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0009276 GO:0016021 GO:0005886 GO:0007049 GO:0051301	P44872
