locus_tag	ftype	length_bp	gene	EC_number	COG	product
OHDNGLAN_01406	gene	840	napF_3			
OHDNGLAN_01406	mRNA	840	napF_3			
OHDNGLAN_01406	CDS	840	napF_3			Ferredoxin-type protein NapF
OHDNGLAN_01407	gene	864	napH			
OHDNGLAN_01407	mRNA	864	napH			
OHDNGLAN_01407	CDS	864	napH		COG0348	Ferredoxin-type protein NapH
OHDNGLAN_01408	gene	444	napB			
OHDNGLAN_01408	mRNA	444	napB			
OHDNGLAN_01408	CDS	444	napB		COG3043	Periplasmic nitrate reductase, electron transfer subunit
OHDNGLAN_01409	gene	603	napC			
OHDNGLAN_01409	mRNA	603	napC			
OHDNGLAN_01409	CDS	603	napC		COG3005	Cytochrome c-type protein NapC
OHDNGLAN_01410	gene	645	adk			
OHDNGLAN_01410	mRNA	645	adk			
OHDNGLAN_01410	CDS	645	adk	2.7.4.3	COG0563	Adenylate kinase
OHDNGLAN_01411	gene	1278	ampG			
OHDNGLAN_01411	mRNA	1278	ampG			
OHDNGLAN_01411	CDS	1278	ampG		COG0477	Anhydromuropeptide permease
OHDNGLAN_01412	gene	1017	lnpD			
OHDNGLAN_01412	mRNA	1017	lnpD			
OHDNGLAN_01412	CDS	1017	lnpD	5.1.3.2		UDP-glucose 4-epimerase
OHDNGLAN_01413	gene	975				
OHDNGLAN_01413	mRNA	975				
OHDNGLAN_01413	CDS	975				hypothetical protein
OHDNGLAN_01414	gene	723	ssuB			
OHDNGLAN_01414	mRNA	723	ssuB			
OHDNGLAN_01414	CDS	723	ssuB	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
OHDNGLAN_01415	gene	738	ribX			
OHDNGLAN_01415	mRNA	738	ribX			
OHDNGLAN_01415	CDS	738	ribX			Riboflavin transport system permease protein RibX
OHDNGLAN_01416	gene	945				
OHDNGLAN_01416	mRNA	945				
OHDNGLAN_01416	CDS	945			COG0715	Putative thiamine biosynthesis protein
OHDNGLAN_01417	gene	648	tenA			
OHDNGLAN_01417	mRNA	648	tenA			
OHDNGLAN_01417	CDS	648	tenA	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
OHDNGLAN_01418	gene	816	mntB_1			
OHDNGLAN_01418	mRNA	816	mntB_1			
OHDNGLAN_01418	CDS	816	mntB_1			Manganese transport system membrane protein MntB
OHDNGLAN_01419	gene	849	mntB_2			
OHDNGLAN_01419	mRNA	849	mntB_2			
OHDNGLAN_01419	CDS	849	mntB_2			Manganese transport system membrane protein MntB
OHDNGLAN_01420	gene	921	btuD_3			
OHDNGLAN_01420	mRNA	921	btuD_3			
OHDNGLAN_01420	CDS	921	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
OHDNGLAN_01421	gene	882				
OHDNGLAN_01421	mRNA	882				
OHDNGLAN_01421	CDS	882			COG0803	putative periplasmic iron-binding protein
OHDNGLAN_01422	gene	465				
OHDNGLAN_01422	mRNA	465				
OHDNGLAN_01422	CDS	465				hypothetical protein
OHDNGLAN_01423	gene	879				
OHDNGLAN_01423	mRNA	879				
OHDNGLAN_01423	CDS	879				hypothetical protein
OHDNGLAN_01424	gene	1152	rlmN			
OHDNGLAN_01424	mRNA	1152	rlmN			
OHDNGLAN_01424	CDS	1152	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
OHDNGLAN_01425	gene	543				
OHDNGLAN_01425	mRNA	543				
OHDNGLAN_01425	CDS	543				hypothetical protein
OHDNGLAN_01426	gene	912	rodZ			
OHDNGLAN_01426	mRNA	912	rodZ			
OHDNGLAN_01426	CDS	912	rodZ		COG1426	Cytoskeleton protein RodZ
OHDNGLAN_01427	gene	1107	ispG			
OHDNGLAN_01427	mRNA	1107	ispG			
OHDNGLAN_01427	CDS	1107	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
OHDNGLAN_01428	gene	1272	hisS			
OHDNGLAN_01428	mRNA	1272	hisS			
OHDNGLAN_01428	CDS	1272	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
OHDNGLAN_01429	gene	615				
OHDNGLAN_01429	mRNA	615				
OHDNGLAN_01429	CDS	615				hypothetical protein
OHDNGLAN_01430	gene	195	iscX			
OHDNGLAN_01430	mRNA	195	iscX			
OHDNGLAN_01430	CDS	195	iscX		COG2975	Protein IscX
OHDNGLAN_01431	gene	342	fdx			
OHDNGLAN_01431	mRNA	342	fdx			
OHDNGLAN_01431	CDS	342	fdx		COG0633	2Fe-2S ferredoxin
OHDNGLAN_01432	gene	1860	hscA			
OHDNGLAN_01432	mRNA	1860	hscA			
OHDNGLAN_01432	CDS	1860	hscA		COG0443	Chaperone protein HscA
OHDNGLAN_01433	gene	687				
OHDNGLAN_01433	mRNA	687				
OHDNGLAN_01433	CDS	687				hypothetical protein
OHDNGLAN_01434	gene	525	hscB			
OHDNGLAN_01434	mRNA	525	hscB			
OHDNGLAN_01434	CDS	525	hscB		COG1076	Co-chaperone protein HscB 
OHDNGLAN_01435	gene	324	iscA			
OHDNGLAN_01435	mRNA	324	iscA			
OHDNGLAN_01435	CDS	324	iscA		COG0316	Iron-binding protein IscA
OHDNGLAN_01436	gene	381	iscU			
OHDNGLAN_01436	mRNA	381	iscU			
OHDNGLAN_01436	CDS	381	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
OHDNGLAN_01437	gene	1215	iscS			
OHDNGLAN_01437	mRNA	1215	iscS			
OHDNGLAN_01437	CDS	1215	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
OHDNGLAN_01438	gene	453	iscR			
OHDNGLAN_01438	mRNA	453	iscR			
OHDNGLAN_01438	CDS	453	iscR		COG1959	HTH-type transcriptional regulator IscR
OHDNGLAN_01439	gene	726				
OHDNGLAN_01439	mRNA	726				
OHDNGLAN_01439	CDS	726		2.1.1.-	COG0565	putative tRNA/rRNA methyltransferase
OHDNGLAN_01440	gene	459				
OHDNGLAN_01440	mRNA	459				
OHDNGLAN_01440	CDS	459				hypothetical protein
OHDNGLAN_01441	gene	603				
OHDNGLAN_01441	mRNA	603				
OHDNGLAN_01441	CDS	603				hypothetical protein
OHDNGLAN_01442	gene	2349				
OHDNGLAN_01442	mRNA	2349				
OHDNGLAN_01442	CDS	2349				hypothetical protein
OHDNGLAN_01443	gene	627				
OHDNGLAN_01443	mRNA	627				
OHDNGLAN_01443	CDS	627				hypothetical protein
OHDNGLAN_01444	gene	1437				
OHDNGLAN_01444	mRNA	1437				
OHDNGLAN_01444	CDS	1437				hypothetical protein
OHDNGLAN_01445	gene	366				
OHDNGLAN_01445	mRNA	366				
OHDNGLAN_01445	CDS	366				hypothetical protein
OHDNGLAN_01446	gene	672				
OHDNGLAN_01446	mRNA	672				
OHDNGLAN_01446	CDS	672				hypothetical protein
OHDNGLAN_01447	gene	957				
OHDNGLAN_01447	mRNA	957				
OHDNGLAN_01447	CDS	957				hypothetical protein
OHDNGLAN_01448	gene	315				
OHDNGLAN_01448	mRNA	315				
OHDNGLAN_01448	CDS	315				hypothetical protein
OHDNGLAN_01449	gene	582				
OHDNGLAN_01449	mRNA	582				
OHDNGLAN_01449	CDS	582				hypothetical protein
OHDNGLAN_01450	gene	2331				
OHDNGLAN_01450	mRNA	2331				
OHDNGLAN_01450	CDS	2331				hypothetical protein
OHDNGLAN_01451	gene	153				
OHDNGLAN_01451	mRNA	153				
OHDNGLAN_01451	CDS	153				hypothetical protein
OHDNGLAN_01452	gene	483				
OHDNGLAN_01452	mRNA	483				
OHDNGLAN_01452	CDS	483				hypothetical protein
OHDNGLAN_01453	gene	426				
OHDNGLAN_01453	mRNA	426				
OHDNGLAN_01453	CDS	426				hypothetical protein
OHDNGLAN_01454	gene	1074				
OHDNGLAN_01454	mRNA	1074				
OHDNGLAN_01454	CDS	1074				hypothetical protein
OHDNGLAN_01455	gene	510				
OHDNGLAN_01455	mRNA	510				
OHDNGLAN_01455	CDS	510				hypothetical protein
OHDNGLAN_01456	gene	360				
OHDNGLAN_01456	mRNA	360				
OHDNGLAN_01456	CDS	360				hypothetical protein
OHDNGLAN_01457	gene	459				
OHDNGLAN_01457	mRNA	459				
OHDNGLAN_01457	CDS	459				hypothetical protein
OHDNGLAN_01458	gene	351				
OHDNGLAN_01458	mRNA	351				
OHDNGLAN_01458	CDS	351				hypothetical protein
OHDNGLAN_01459	gene	189				
OHDNGLAN_01459	mRNA	189				
OHDNGLAN_01459	CDS	189				hypothetical protein
OHDNGLAN_01460	gene	948				
OHDNGLAN_01460	mRNA	948				
OHDNGLAN_01460	CDS	948				hypothetical protein
OHDNGLAN_01461	gene	420				
OHDNGLAN_01461	mRNA	420				
OHDNGLAN_01461	CDS	420				hypothetical protein
OHDNGLAN_01462	gene	1074				
OHDNGLAN_01462	mRNA	1074				
OHDNGLAN_01462	CDS	1074				hypothetical protein
OHDNGLAN_01463	gene	1218				
OHDNGLAN_01463	mRNA	1218				
OHDNGLAN_01463	CDS	1218				hypothetical protein
OHDNGLAN_01464	gene	1317				
OHDNGLAN_01464	mRNA	1317				
OHDNGLAN_01464	CDS	1317				hypothetical protein
OHDNGLAN_01465	gene	1395				
OHDNGLAN_01465	mRNA	1395				
OHDNGLAN_01465	CDS	1395			COG1783	putative protein
OHDNGLAN_01466	gene	519				
OHDNGLAN_01466	mRNA	519				
OHDNGLAN_01466	CDS	519				hypothetical protein
OHDNGLAN_01467	gene	252				
OHDNGLAN_01467	mRNA	252				
OHDNGLAN_01467	CDS	252				hypothetical protein
OHDNGLAN_01468	gene	348				
OHDNGLAN_01468	mRNA	348				
OHDNGLAN_01468	CDS	348				hypothetical protein
OHDNGLAN_01469	gene	243				
OHDNGLAN_01469	mRNA	243				
OHDNGLAN_01469	CDS	243				hypothetical protein
OHDNGLAN_01470	gene	336				
OHDNGLAN_01470	mRNA	336				
OHDNGLAN_01470	CDS	336				hypothetical protein
OHDNGLAN_01471	gene	543				
OHDNGLAN_01471	mRNA	543				
OHDNGLAN_01471	CDS	543				hypothetical protein
OHDNGLAN_01472	gene	252				
OHDNGLAN_01472	mRNA	252				
OHDNGLAN_01472	CDS	252				hypothetical protein
OHDNGLAN_01473	gene	74				
OHDNGLAN_01473	mRNA	74				
OHDNGLAN_01473	tRNA	74				tRNA-Trp(cca)
OHDNGLAN_01474	gene	162				
OHDNGLAN_01474	mRNA	162				
OHDNGLAN_01474	CDS	162				hypothetical protein
OHDNGLAN_01475	gene	513				
OHDNGLAN_01475	mRNA	513				
OHDNGLAN_01475	CDS	513				hypothetical protein
OHDNGLAN_01476	gene	822				
OHDNGLAN_01476	mRNA	822				
OHDNGLAN_01476	CDS	822				hypothetical protein
OHDNGLAN_01477	gene	519				
OHDNGLAN_01477	mRNA	519				
OHDNGLAN_01477	CDS	519				hypothetical protein
OHDNGLAN_01478	gene	366				
OHDNGLAN_01478	mRNA	366				
OHDNGLAN_01478	CDS	366				hypothetical protein
OHDNGLAN_01479	gene	588				
OHDNGLAN_01479	mRNA	588				
OHDNGLAN_01479	CDS	588				hypothetical protein
OHDNGLAN_01480	gene	417				
OHDNGLAN_01480	mRNA	417				
OHDNGLAN_01480	CDS	417				hypothetical protein
OHDNGLAN_01481	gene	582				
OHDNGLAN_01481	mRNA	582				
OHDNGLAN_01481	CDS	582				hypothetical protein
OHDNGLAN_01482	gene	636				
OHDNGLAN_01482	mRNA	636				
OHDNGLAN_01482	CDS	636				hypothetical protein
OHDNGLAN_01483	gene	714				
OHDNGLAN_01483	mRNA	714				
OHDNGLAN_01483	CDS	714				hypothetical protein
OHDNGLAN_01484	gene	669				
OHDNGLAN_01484	mRNA	669				
OHDNGLAN_01484	CDS	669				hypothetical protein
OHDNGLAN_01485	gene	438				
OHDNGLAN_01485	mRNA	438				
OHDNGLAN_01485	CDS	438				hypothetical protein
OHDNGLAN_01486	gene	183				
OHDNGLAN_01486	mRNA	183				
OHDNGLAN_01486	CDS	183				hypothetical protein
OHDNGLAN_01487	gene	654				
OHDNGLAN_01487	mRNA	654				
OHDNGLAN_01487	CDS	654			COG1974	putative HTH-type transcriptional regulator
OHDNGLAN_01488	gene	1848				
OHDNGLAN_01488	mRNA	1848				
OHDNGLAN_01488	CDS	1848				hypothetical protein
OHDNGLAN_01489	gene	171				
OHDNGLAN_01489	mRNA	171				
OHDNGLAN_01489	CDS	171				hypothetical protein
OHDNGLAN_01490	gene	222				
OHDNGLAN_01490	mRNA	222				
OHDNGLAN_01490	CDS	222				hypothetical protein
OHDNGLAN_01491	gene	186				
OHDNGLAN_01491	mRNA	186				
OHDNGLAN_01491	CDS	186				hypothetical protein
OHDNGLAN_01492	gene	171				
OHDNGLAN_01492	mRNA	171				
OHDNGLAN_01492	CDS	171				hypothetical protein
OHDNGLAN_01493	gene	900				
OHDNGLAN_01493	mRNA	900				
OHDNGLAN_01493	CDS	900				hypothetical protein
OHDNGLAN_01494	gene	255				
OHDNGLAN_01494	mRNA	255				
OHDNGLAN_01494	CDS	255				hypothetical protein
OHDNGLAN_01495	gene	660				
OHDNGLAN_01495	mRNA	660				
OHDNGLAN_01495	CDS	660				hypothetical protein
OHDNGLAN_01496	gene	819				
OHDNGLAN_01496	mRNA	819				
OHDNGLAN_01496	CDS	819				hypothetical protein
OHDNGLAN_01497	gene	291				
OHDNGLAN_01497	mRNA	291				
OHDNGLAN_01497	CDS	291				hypothetical protein
OHDNGLAN_01498	gene	306				
OHDNGLAN_01498	mRNA	306				
OHDNGLAN_01498	CDS	306				hypothetical protein
OHDNGLAN_01499	gene	294				
OHDNGLAN_01499	mRNA	294				
OHDNGLAN_01499	CDS	294				hypothetical protein
OHDNGLAN_01500	gene	912	recT			
OHDNGLAN_01500	mRNA	912	recT			
OHDNGLAN_01500	CDS	912	recT		COG3723	Protein RecT
OHDNGLAN_01501	gene	819				
OHDNGLAN_01501	mRNA	819				
OHDNGLAN_01501	CDS	819				hypothetical protein
OHDNGLAN_01502	gene	645				
OHDNGLAN_01502	mRNA	645				
OHDNGLAN_01502	CDS	645				hypothetical protein
OHDNGLAN_01503	gene	435	ssb_2			
OHDNGLAN_01503	mRNA	435	ssb_2			
OHDNGLAN_01503	CDS	435	ssb_2			Plasmid-derived single-stranded DNA-binding protein
OHDNGLAN_01504	gene	1077				
OHDNGLAN_01504	mRNA	1077				
OHDNGLAN_01504	CDS	1077				hypothetical protein
OHDNGLAN_01505	gene	897	rdgC_2			
OHDNGLAN_01505	mRNA	897	rdgC_2			
OHDNGLAN_01505	CDS	897	rdgC_2		COG2974	Recombination-associated protein RdgC
OHDNGLAN_01506	gene	246				
OHDNGLAN_01506	mRNA	246				
OHDNGLAN_01506	CDS	246				hypothetical protein
OHDNGLAN_01507	gene	360				
OHDNGLAN_01507	mRNA	360				
OHDNGLAN_01507	CDS	360				hypothetical protein
OHDNGLAN_01508	gene	1164				
OHDNGLAN_01508	mRNA	1164				
OHDNGLAN_01508	CDS	1164				hypothetical protein
OHDNGLAN_01509	gene	483				
OHDNGLAN_01509	mRNA	483				
OHDNGLAN_01509	CDS	483				hypothetical protein
OHDNGLAN_01510	gene	288				
OHDNGLAN_01510	mRNA	288				
OHDNGLAN_01510	CDS	288				hypothetical protein
OHDNGLAN_01511	gene	1026	xerC_1			
OHDNGLAN_01511	mRNA	1026	xerC_1			
OHDNGLAN_01511	CDS	1026	xerC_1			Tyrosine recombinase XerC
OHDNGLAN_01512	gene	76				
OHDNGLAN_01512	mRNA	76				
OHDNGLAN_01512	tRNA	76				tRNA-Lys(ctt)
OHDNGLAN_01513	gene	76				
OHDNGLAN_01513	mRNA	76				
OHDNGLAN_01513	tRNA	76				tRNA-Lys(ttt)
OHDNGLAN_01514	gene	462	pal			
OHDNGLAN_01514	mRNA	462	pal			
OHDNGLAN_01514	CDS	462	pal		COG2885	Peptidoglycan-associated lipoprotein
OHDNGLAN_01515	gene	1284	tolB			
OHDNGLAN_01515	mRNA	1284	tolB			
OHDNGLAN_01515	CDS	1284	tolB		COG0823	Tol-Pal system protein TolB
OHDNGLAN_01516	gene	1215				
OHDNGLAN_01516	mRNA	1215				
OHDNGLAN_01516	CDS	1215				hypothetical protein
OHDNGLAN_01517	gene	420	tolR_2			
OHDNGLAN_01517	mRNA	420	tolR_2			
OHDNGLAN_01517	CDS	420	tolR_2		COG0848	Tol-Pal system protein TolR
OHDNGLAN_01518	gene	687	tolQ_2			
OHDNGLAN_01518	mRNA	687	tolQ_2			
OHDNGLAN_01518	CDS	687	tolQ_2		COG0811	Tol-Pal system protein TolQ
OHDNGLAN_01519	gene	411	ybgC			
OHDNGLAN_01519	mRNA	411	ybgC			
OHDNGLAN_01519	CDS	411	ybgC	3.1.2.-	COG0824	Acyl-CoA thioesterase YbgC
OHDNGLAN_01520	gene	1923	yoaA			
OHDNGLAN_01520	mRNA	1923	yoaA			
OHDNGLAN_01520	CDS	1923	yoaA	3.6.4.12	COG1199	putative ATP-dependent DNA helicase YoaA
OHDNGLAN_01521	gene	711	tsaB			
OHDNGLAN_01521	mRNA	711	tsaB			
OHDNGLAN_01521	CDS	711	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
OHDNGLAN_01522	gene	552	slp			
OHDNGLAN_01522	mRNA	552	slp			
OHDNGLAN_01522	CDS	552	slp		COG3065	Outer membrane protein Slp
OHDNGLAN_01523	gene	1689	fadD			
OHDNGLAN_01523	mRNA	1689	fadD			
OHDNGLAN_01523	CDS	1689	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
OHDNGLAN_01524	gene	1149	rnd			
OHDNGLAN_01524	mRNA	1149	rnd			
OHDNGLAN_01524	CDS	1149	rnd	3.1.13.5	COG0349	Ribonuclease D
OHDNGLAN_01525	gene	1881				
OHDNGLAN_01525	mRNA	1881				
OHDNGLAN_01525	CDS	1881				hypothetical protein
OHDNGLAN_01526	gene	1092	ychF			
OHDNGLAN_01526	mRNA	1092	ychF			
OHDNGLAN_01526	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
OHDNGLAN_01527	gene	585	pth			
OHDNGLAN_01527	mRNA	585	pth			
OHDNGLAN_01527	CDS	585	pth	3.1.1.29		Peptidyl-tRNA hydrolase
OHDNGLAN_01528	gene	309				
OHDNGLAN_01528	mRNA	309				
OHDNGLAN_01528	CDS	309				hypothetical protein
OHDNGLAN_01529	gene	1215				
OHDNGLAN_01529	mRNA	1215				
OHDNGLAN_01529	CDS	1215		1.14.11.-	COG2850	putative ribosomal oxygenase
OHDNGLAN_01530	gene	1320	xseA			
OHDNGLAN_01530	mRNA	1320	xseA			
OHDNGLAN_01530	CDS	1320	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
OHDNGLAN_01531	gene	633	nudF			
OHDNGLAN_01531	mRNA	633	nudF			
OHDNGLAN_01531	CDS	633	nudF	3.6.1.13		ADP-ribose pyrophosphatase
OHDNGLAN_01532	gene	825	cpdA			
OHDNGLAN_01532	mRNA	825	cpdA			
OHDNGLAN_01532	CDS	825	cpdA	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
OHDNGLAN_01533	gene	288				
OHDNGLAN_01533	mRNA	288				
OHDNGLAN_01533	CDS	288				hypothetical protein
OHDNGLAN_01534	gene	1356	ompP1			
OHDNGLAN_01534	mRNA	1356	ompP1			
OHDNGLAN_01534	CDS	1356	ompP1		COG2067	Outer membrane protein P1
OHDNGLAN_01535	gene	540	ogt			
OHDNGLAN_01535	mRNA	540	ogt			
OHDNGLAN_01535	CDS	540	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
OHDNGLAN_01536	gene	672	mutH			
OHDNGLAN_01536	mRNA	672	mutH			
OHDNGLAN_01536	CDS	672	mutH		COG3066	DNA mismatch repair protein MutH
OHDNGLAN_01537	gene	1293	tilS			
OHDNGLAN_01537	mRNA	1293	tilS			
OHDNGLAN_01537	CDS	1293	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
OHDNGLAN_01538	gene	867	pdxY			
OHDNGLAN_01538	mRNA	867	pdxY			
OHDNGLAN_01538	CDS	867	pdxY	2.7.1.35	COG2240	Pyridoxal kinase PdxY
OHDNGLAN_01539	gene	948	accA			
OHDNGLAN_01539	mRNA	948	accA			
OHDNGLAN_01539	CDS	948	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
OHDNGLAN_01540	gene	786	znuB			
OHDNGLAN_01540	mRNA	786	znuB			
OHDNGLAN_01540	CDS	786	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
OHDNGLAN_01541	gene	807	znuC			
OHDNGLAN_01541	mRNA	807	znuC			
OHDNGLAN_01541	CDS	807	znuC	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
OHDNGLAN_01542	gene	1428				
OHDNGLAN_01542	mRNA	1428				
OHDNGLAN_01542	CDS	1428				hypothetical protein
OHDNGLAN_01543	gene	168				
OHDNGLAN_01543	mRNA	168				
OHDNGLAN_01543	CDS	168				hypothetical protein
OHDNGLAN_01544	gene	957	tyrR			
OHDNGLAN_01544	mRNA	957	tyrR			
OHDNGLAN_01544	CDS	957	tyrR		COG3283	Transcriptional regulatory protein TyrR
OHDNGLAN_01545	gene	276	hfq			
OHDNGLAN_01545	mRNA	276	hfq			
OHDNGLAN_01545	CDS	276	hfq		COG1923	RNA-binding protein Hfq
OHDNGLAN_01546	gene	969	rluC			
OHDNGLAN_01546	mRNA	969	rluC			
OHDNGLAN_01546	CDS	969	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
OHDNGLAN_01547	gene	2808	rne			
OHDNGLAN_01547	mRNA	2808	rne			
OHDNGLAN_01547	CDS	2808	rne	3.1.26.12		Ribonuclease E
OHDNGLAN_01548	gene	213				
OHDNGLAN_01548	mRNA	213				
OHDNGLAN_01548	CDS	213				hypothetical protein
OHDNGLAN_01549	gene	792	thiM			
OHDNGLAN_01549	mRNA	792	thiM			
OHDNGLAN_01549	CDS	792	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
OHDNGLAN_01550	gene	810	thiD			
OHDNGLAN_01550	mRNA	810	thiD			
OHDNGLAN_01550	CDS	810	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
OHDNGLAN_01551	gene	681	thiE			
OHDNGLAN_01551	mRNA	681	thiE			
OHDNGLAN_01551	CDS	681	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
OHDNGLAN_01552	gene	1305	yhjE_2			
OHDNGLAN_01552	mRNA	1305	yhjE_2			
OHDNGLAN_01552	CDS	1305	yhjE_2			Inner membrane metabolite transport protein YhjE
OHDNGLAN_01553	gene	1380	rlhA			
OHDNGLAN_01553	mRNA	1380	rlhA			
OHDNGLAN_01553	CDS	1380	rlhA		COG0826	23S rRNA 5-hydroxycytidine synthase
OHDNGLAN_01554	gene	1320	srmB			
OHDNGLAN_01554	mRNA	1320	srmB			
OHDNGLAN_01554	CDS	1320	srmB	3.6.4.13	COG0513	ATP-dependent RNA helicase SrmB
OHDNGLAN_01555	gene	723	yfiC			
OHDNGLAN_01555	mRNA	723	yfiC			
OHDNGLAN_01555	CDS	723	yfiC	2.1.1.223	COG4123	tRNA1(Val) (adenine(37)-N6)-methyltransferase
OHDNGLAN_01556	gene	1056	yfiF			
OHDNGLAN_01556	mRNA	1056	yfiF			
OHDNGLAN_01556	CDS	1056	yfiF	2.1.1.-	COG0566	putative tRNA/rRNA methyltransferase YfiF
OHDNGLAN_01557	gene	1368	pssA			
OHDNGLAN_01557	mRNA	1368	pssA			
OHDNGLAN_01557	CDS	1368	pssA	2.7.8.8	COG1502	CDP-diacylglycerol--serine O-phosphatidyltransferase
OHDNGLAN_01558	gene	726	fadR			
OHDNGLAN_01558	mRNA	726	fadR			
OHDNGLAN_01558	CDS	726	fadR		COG2186	Fatty acid metabolism regulator protein
OHDNGLAN_01559	gene	1545	nhaB			
OHDNGLAN_01559	mRNA	1545	nhaB			
OHDNGLAN_01559	CDS	1545	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
OHDNGLAN_01560	gene	534	dsbB			
OHDNGLAN_01560	mRNA	534	dsbB			
OHDNGLAN_01560	CDS	534	dsbB		COG1495	Disulfide bond formation protein B
OHDNGLAN_01561	gene	1833	glmS			
OHDNGLAN_01561	mRNA	1833	glmS			
OHDNGLAN_01561	CDS	1833	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
OHDNGLAN_01562	gene	273	hupA			
OHDNGLAN_01562	mRNA	273	hupA			
OHDNGLAN_01562	CDS	273	hupA			DNA-binding protein HU-alpha
OHDNGLAN_01563	gene	591				
OHDNGLAN_01563	mRNA	591				
OHDNGLAN_01563	CDS	591			COG3068	putative protein
OHDNGLAN_01564	gene	795	nudC			
OHDNGLAN_01564	mRNA	795	nudC			
OHDNGLAN_01564	CDS	795	nudC	3.6.1.22	COG2816	NADH pyrophosphatase
OHDNGLAN_01565	gene	597	nfuA			
OHDNGLAN_01565	mRNA	597	nfuA			
OHDNGLAN_01565	CDS	597	nfuA		COG0316	Fe/S biogenesis protein NfuA
OHDNGLAN_01566	gene	687				
OHDNGLAN_01566	mRNA	687				
OHDNGLAN_01566	CDS	687				hypothetical protein
OHDNGLAN_01567	gene	1167	pilQ			
OHDNGLAN_01567	mRNA	1167	pilQ			
OHDNGLAN_01567	CDS	1167	pilQ		COG4796	Type IV pilus biogenesis and competence protein PilQ
OHDNGLAN_01568	gene	123				
OHDNGLAN_01568	mRNA	123				
OHDNGLAN_01568	CDS	123				hypothetical protein
OHDNGLAN_01569	gene	414				
OHDNGLAN_01569	mRNA	414				
OHDNGLAN_01569	CDS	414				hypothetical protein
OHDNGLAN_01570	gene	522				
OHDNGLAN_01570	mRNA	522				
OHDNGLAN_01570	CDS	522				hypothetical protein
OHDNGLAN_01571	gene	501				
OHDNGLAN_01571	mRNA	501				
OHDNGLAN_01571	CDS	501				hypothetical protein
OHDNGLAN_01572	gene	798				
OHDNGLAN_01572	mRNA	798				
OHDNGLAN_01572	CDS	798				hypothetical protein
OHDNGLAN_01573	gene	2595	mrcA			
OHDNGLAN_01573	mRNA	2595	mrcA			
OHDNGLAN_01573	CDS	2595	mrcA		COG5009	Penicillin-binding protein 1A
OHDNGLAN_01574	gene	846	rlmJ			
OHDNGLAN_01574	mRNA	846	rlmJ			
OHDNGLAN_01574	CDS	846	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
OHDNGLAN_01575	gene	330				
OHDNGLAN_01575	mRNA	330				
OHDNGLAN_01575	CDS	330			COG0718	Nucleoid-associated protein
OHDNGLAN_01576	gene	603	recR			
OHDNGLAN_01576	mRNA	603	recR			
OHDNGLAN_01576	CDS	603	recR		COG0353	Recombination protein RecR
OHDNGLAN_01577	gene	1956	topB			
OHDNGLAN_01577	mRNA	1956	topB			
OHDNGLAN_01577	CDS	1956	topB	5.6.2.1	COG0550	DNA topoisomerase 3
OHDNGLAN_01578	gene	342	secG			
OHDNGLAN_01578	mRNA	342	secG			
OHDNGLAN_01578	CDS	342	secG		COG1314	Protein-export membrane protein SecG
OHDNGLAN_01579	gene	86				
OHDNGLAN_01579	mRNA	86				
OHDNGLAN_01579	tRNA	86				tRNA-Leu(gag)
OHDNGLAN_01580	gene	1671	fruA			
OHDNGLAN_01580	mRNA	1671	fruA			
OHDNGLAN_01580	CDS	1671	fruA		COG1299	PTS system fructose-specific EIIB'BC component
OHDNGLAN_01581	gene	942	lacC			
OHDNGLAN_01581	mRNA	942	lacC			
OHDNGLAN_01581	CDS	942	lacC	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
OHDNGLAN_01582	gene	1500				
